track_id,forecast_time,lead_time,members,center_lat,center_lon,cone_radius_km,radius_q_km,estimated_population_exposed,coastal_exposure_weighted_pop,inform_weighted_pop,risk_score,cells_in_cone
KALMAEGI,2025-11-05 06:00:00+00:00,12,51,12.823529411764707,114.6235294117647,119.59918054891521,94.59918054891521,1792582.042189404,1136152.5782258906,896291.021094702,73.34259691934338,7
KALMAEGI,2025-11-05 06:00:00+00:00,24,51,13.403921568627451,111.25882352941179,152.6076371547881,127.60763715478811,5959688.191375766,3631626.0546938414,2979844.095687883,76.48578054524131,10
KALMAEGI,2025-11-05 06:00:00+00:00,48,50,15.482000000000003,105.90800000000002,195.68852712011645,170.68852712011645,1271859.5165672025,717162.3549436711,635929.7582836013,70.52170195502765,17
KALMAEGI,2025-11-05 06:00:00+00:00,72,43,16.737209302325585,101.96511627906976,283.9446216938993,258.9446216938993,1164123.669892219,619685.1979755453,582061.8349461094,69.45635109637458,36
KALMAEGI,2025-11-05 06:00:00+00:00,96,18,18.183333333333334,98.9,337.9300434096751,312.9300434096751,462857.681624526,235023.05883569948,231428.840812263,65.96031024287329,39
KALMAEGI,2025-11-05 12:00:00+00:00,6,51,13.047058823529412,114.46274509803922,88.13160399506575,63.13160399506575,1353344.9131287418,853172.968398991,676672.4565643709,72.3794824694662,4
KALMAEGI,2025-11-05 12:00:00+00:00,12,51,13.174509803921568,112.53137254901962,84.18447135671519,59.184471356715186,1864252.9337094282,1167608.2078671814,932126.4668547141,73.2777675740804,2
KALMAEGI,2025-11-05 12:00:00+00:00,24,51,13.83921568627451,109.81764705882354,98.36007350691423,73.36007350691423,742712.6025852279,450519.7334714353,371356.30129261396,69.90862803122424,4
KALMAEGI,2025-11-05 12:00:00+00:00,48,51,15.494117647058824,104.4470588235294,170.4128336554264,145.4128336554264,1165546.6178179353,649566.9873690938,582773.3089089677,70.08486100898655,13
KALMAEGI,2025-11-05 12:00:00+00:00,72,36,17.08055555555556,100.38055555555553,259.04116832150027,234.04116832150027,470130.07190833864,241557.62122145822,235065.03595416932,66.16015101638818,29
KALMAEGI,2025-11-05 12:00:00+00:00,96,16,17.612499999999997,97.5375,441.33275372258663,416.33275372258663,501157.6387116831,254797.9297229139,250578.81935584155,66.22508689502446,55
KALMAEGI,2025-11-05 18:00:00+00:00,6,51,13.188235294117645,112.4921568627451,79.18722732659958,54.18722732659959,1864252.9337094282,1167608.2078671814,932126.4668547141,73.2777675740804,2
KALMAEGI,2025-11-05 18:00:00+00:00,12,51,13.3,110.90392156862744,89.50315367291208,64.50315367291208,1187728.7447612395,735816.1915187857,593864.3723806198,71.69899088221759,3
KALMAEGI,2025-11-05 18:00:00+00:00,24,51,14.580392156862745,107.78823529411765,159.15823698143035,134.15823698143035,591596.6407930246,345652.93500870443,295798.3203965123,68.63985117569095,13
KALMAEGI,2025-11-05 18:00:00+00:00,48,51,15.827450980392157,103.29215686274509,196.44661466624305,171.44661466624305,947795.2507582855,518088.7555889175,473897.62537914276,69.17155101174568,18
KALMAEGI,2025-11-05 18:00:00+00:00,72,30,17.34,98.85999999999999,264.4499256399888,239.44992563998883,416643.16149264516,212487.27999577238,208321.58074632258,65.68741795163614,25
KALMAEGI,2025-11-05 18:00:00+00:00,96,18,18.23888888888889,95.83333333333331,496.49610714483305,471.49610714483305,386326.4631383065,193585.62932430388,193163.23156915326,65.22871124592706,51
KALMAEGI,2025-11-06 00:00:00+00:00,6,51,13.249019607843136,110.87647058823529,73.80488873283687,48.80488873283687,1187728.7447612395,735816.1915187857,593864.3723806198,71.69899088221759,3
KALMAEGI,2025-11-06 00:00:00+00:00,12,51,13.705882352941176,109.64901960784313,75.05379352374364,50.053793523743636,594055.0362782937,362387.03344661003,297027.51813914685,69.29659441082659,3
KALMAEGI,2025-11-06 00:00:00+00:00,24,51,15.007843137254905,106.34313725490196,121.71054588872661,96.71054588872661,615817.3031479972,352030.84796005447,307908.6515739986,68.44966491485907,7
KALMAEGI,2025-11-06 00:00:00+00:00,48,48,16.329166666666666,102.80416666666666,197.64838212903808,172.64838212903808,825150.5098379931,445969.70117263246,412575.25491899654,68.58465051096493,19
KALMAEGI,2025-11-06 00:00:00+00:00,72,21,18.02857142857143,99.25714285714284,349.39683204227714,324.39683204227714,489940.97719931416,249322.8875115513,244970.48859965708,66.16596994924568,41
KALMAEGI,2025-11-06 00:00:00+00:00,96,9,18.91111111111111,96.8,407.92564697874167,382.92564697874167,351647.0716638894,175062.76573449824,175823.5358319447,64.85337054789149,46
KALMAEGI,2025-11-06 06:00:00+00:00,6,51,13.829411764705881,109.50196078431371,74.0033375947692,49.00333759476921,357085.801269242,216820.21765533538,178542.900634621,67.63525960077101,2
KALMAEGI,2025-11-06 06:00:00+00:00,12,51,14.643137254901962,107.71372549019607,144.96922992524853,119.96922992524853,556183.9998710329,323899.45558519533,278091.99993551645,68.39918214256708,12
KALMAEGI,2025-11-06 06:00:00+00:00,24,51,15.678431372549023,105.37843137254902,136.93039443116766,111.93039443116766,848979.7688525578,472747.4731561018,424489.8844262789,69.08289590443101,8
KALMAEGI,2025-11-06 06:00:00+00:00,48,33,16.906060606060606,100.89393939393939,203.57260388602413,178.57260388602413,533421.6558374567,276446.6373483861,266710.82791872835,66.66588226633415,17
KALMAEGI,2025-11-06 06:00:00+00:00,72,13,17.93846153846154,98.17692307692309,307.3655594180738,282.3655594180738,421537.1308865172,214003.10679140183,210768.5654432586,65.66578489713929,34
KALMAEGI,2025-11-06 06:00:00+00:00,96,2,19.700000000000003,98.15,234.10735797000035,209.10735797000035,51741.09644895801,23542.685360473857,25870.548224479004,57.79406934634633,14
KALMAEGI,2025-11-06 12:00:00+00:00,6,51,14.398039215686277,107.41372549019607,95.77222018851621,70.77222018851621,236371.43346032948,137714.79572427596,118185.71673016474,65.73164486392002,4
KALMAEGI,2025-11-06 12:00:00+00:00,12,51,14.66470588235294,106.17254901960784,103.28529426007675,78.28529426007675,380828.0271522732,220812.80752021223,190414.0135761366,67.15215290768947,4
KALMAEGI,2025-11-06 12:00:00+00:00,24,51,15.566666666666668,104.5,118.3011186779926,93.3011186779926,747186.2728553856,414650.8587802556,373593.1364276928,68.63646682428704,7
KALMAEGI,2025-11-06 12:00:00+00:00,48,27,16.759259259259263,100.11111111111111,240.34006612922366,215.34006612922366,434451.3051640705,224262.22023138512,217225.65258203525,65.97316570699043,24
KALMAEGI,2025-11-06 12:00:00+00:00,72,4,17.65,96.80000000000001,358.2546276555655,333.2546276555655,361198.31295315817,182330.48630030482,180599.15647657908,65.11103610312867,38
KALMAEGI,2025-11-06 12:00:00+00:00,96,2,17.55,92.35,140.9493263890825,115.94932638908251,3375.311155308552,1652.8230363932562,1687.655577654276,50.1311893937489,3
KALMAEGI,2025-11-06 18:00:00+00:00,6,51,14.817647058823532,105.80784313725489,112.10411387554377,87.10411387554377,653347.0016504485,375200.1766287777,326673.50082522427,68.70017798838325,7
KALMAEGI,2025-11-06 18:00:00+00:00,12,51,15.331372549019607,105.22156862745098,127.53377984007359,102.53377984007359,835679.739117161,469333.42191704264,417839.8695585805,69.15297511742311,7
KALMAEGI,2025-11-06 18:00:00+00:00,24,46,15.860869565217392,103.1695652173913,131.07694631593355,106.07694631593355,685261.2418309903,373672.2312518091,342630.62091549515,68.12483883584551,8
KALMAEGI,2025-11-06 18:00:00+00:00,48,16,16.875,98.93125,299.79971604359525,274.79971604359525,452102.6462489649,232197.85007249383,226051.32312448244,66.0325941453388,29
KALMAEGI,2025-11-06 18:00:00+00:00,72,5,17.560000000000002,96.36,445.48604187346604,420.48604187346604,397415.11252100917,200080.6694030864,198707.55626050459,65.37618761691519,50
KALMAEGI,2025-11-06 18:00:00+00:00,96,2,16.950000000000003,94.1,63.91822432559567,38.91822432559567,5405.265504943831,2801.883670713699,2702.6327524719154,52.31940312350017,3
KALMAEGI,2025-11-07 00:00:00+00:00,6,51,15.44313725490196,105.32549019607843,109.79396919685121,84.79396919685121,545979.8125033615,307328.58670668065,272989.90625168075,67.85465176405134,4
KALMAEGI,2025-11-07 00:00:00+00:00,12,46,15.73913043478261,104.11521739130433,128.4836863306427,103.48368633064271,853360.7297307155,472097.07109425997,426680.36486535775,69.00845861191502,9
KALMAEGI,2025-11-07 00:00:00+00:00,24,36,16.469444444444445,102.47222222222223,162.1854923601392,137.1854923601392,537063.0148092536,288097.2910710796,268531.5074046268,67.1416287029313,12
KALMAEGI,2025-11-07 00:00:00+00:00,48,10,17.66,98.37,403.65109498304406,378.65109498304406,518096.0066588237,263598.7663750626,259048.00332941185,66.33808376960751,52
KALMAEGI,2025-11-07 00:00:00+00:00,72,1,16.2,93.5,25.0,0.0,0.0,0.0,0.0,0.0,0
KALMAEGI,2025-11-07 00:00:00+00:00,96,1,15.3,95.4,25.0,0.0,0.0,0.0,0.0,0.0,0
KALMAEGI,2025-11-07 06:00:00+00:00,6,51,15.690196078431372,103.91176470588238,115.3636970178862,90.3636970178862,545659.6132948895,300127.12064451544,272829.8066474447,67.53113317903757,6
KALMAEGI,2025-11-07 06:00:00+00:00,12,45,15.704444444444448,103.52666666666666,108.35487869664576,83.35487869664576,531974.1464480002,291636.04157897294,265987.0732240001,67.40646739675373,5
KALMAEGI,2025-11-07 06:00:00+00:00,24,19,17.142105263157895,100.85789473684208,210.6313187030429,185.6313187030429,418877.32796104206,215812.30737466743,209438.66398052103,65.83457463769139,19
KALMAEGI,2025-11-07 06:00:00+00:00,48,7,17.357142857142858,98.25714285714285,247.83946258294424,222.83946258294424,344205.9916168148,174942.79779959278,172102.9958084074,65.04687768408759,22
KALMAEGI,2025-11-07 06:00:00+00:00,72,2,20.65,98.44999999999999,322.2471555871476,297.2471555871476,57946.361953901825,26049.447754821755,28973.180976950913,58.01138589663053,18
KOTO,2025-11-25 12:00:00+00:00,6,51,12.049019607843137,119.10784313725492,111.25766253196869,86.25766253196869,625711.1962983888,413966.8093940472,312855.5981491944,70.74811955234615,7
KOTO,2025-11-25 12:00:00+00:00,12,51,12.686274509803924,117.67254901960784,111.97949644375419,86.97949644375419,576271.4032572657,371089.9899091874,288135.70162863284,70.04980007757247,6
KOTO,2025-11-25 12:00:00+00:00,24,51,12.82156862745098,115.60588235294117,126.75106729212064,101.75106729212064,1430357.8658625458,909793.2925027079,715178.9329312729,72.69348496730552,8
KOTO,2025-11-25 12:00:00+00:00,48,51,12.331372549019607,113.74705882352941,207.90494740511573,182.90494740511573,5557556.173003805,3526803.137752177,2778778.0865019024,76.89824228075291,19
KOTO,2025-11-25 12:00:00+00:00,72,51,12.150980392156862,112.49411764705881,286.99214251840203,261.99214251840203,11574636.364641368,7180183.079665779,5787318.182320684,78.83446336072443,41
KOTO,2025-11-25 12:00:00+00:00,96,46,12.973913043478262,112.12608695652176,351.2067078322652,326.2067078322652,13383426.42699765,8234715.353285946,6691713.213498825,79.16207445033973,56
KOTO,2025-11-25 18:00:00+00:00,6,50,12.548000000000002,117.758,139.59008018676462,114.59008018676464,728170.8264917786,469389.0414708453,364085.4132458893,70.79751119124249,9
KOTO,2025-11-25 18:00:00+00:00,12,51,12.803921568627453,116.42745098039214,150.47921439972453,125.47921439972451,1226400.599409712,784071.2133254092,613200.299704856,72.2944131179698,10
KOTO,2025-11-25 18:00:00+00:00,24,51,12.986274509803923,114.90980392156862,135.116593539958,110.116593539958,1780619.4501836698,1125974.91862516,890309.7250918349,73.28522927939176,8
KOTO,2025-11-25 18:00:00+00:00,48,50,12.126,113.306,198.75636289998647,173.75636289998647,5607618.372719214,3562950.3637382216,2803809.186359607,76.94578397339478,20
KOTO,2025-11-25 18:00:00+00:00,72,51,12.258823529411764,112.31764705882352,249.40060757578414,224.40060757578414,10061752.7859895,6249365.743881199,5030876.39299475,78.41581517626268,29
KOTO,2025-11-25 18:00:00+00:00,96,50,13.204,111.61800000000001,305.8297089757314,280.8297089757314,12672197.29966903,7784466.978194501,6336098.649834515,78.96650234342599,43
KOTO,2025-11-26 00:00:00+00:00,6,51,12.115686274509805,116.32352941176471,89.30452699048087,64.30452699048087,501066.98370081733,323778.3610668572,250533.49185040867,69.66849832830452,3
KOTO,2025-11-26 00:00:00+00:00,12,51,12.509803921568627,115.87058823529411,102.12685816600619,77.12685816600619,768599.2000404657,493923.3139628048,384299.60002023284,70.91671771317397,4
KOTO,2025-11-26 00:00:00+00:00,24,51,13.005882352941176,114.27843137254904,111.30369056323495,86.30369056323495,1353344.9131287418,853172.968398991,676672.4565643709,72.3794824694662,4
KOTO,2025-11-26 00:00:00+00:00,48,51,12.36862745098039,112.87647058823529,180.79723927990287,155.79723927990287,6110477.483080436,3858821.9176166495,3055238.741540218,77.11746298048563,16
KOTO,2025-11-26 00:00:00+00:00,72,51,12.762745098039215,112.19607843137256,248.56029703738693,223.56029703738693,10826601.286133703,6704972.4534384115,5413300.643066851,78.59987468790449,26
KOTO,2025-11-26 00:00:00+00:00,96,47,13.717021276595743,111.92978723404255,331.1682520261032,306.1682520261032,13363329.75363988,8212002.928636961,6681664.87681994,79.13802112814184,52
KOTO,2025-11-26 06:00:00+00:00,6,51,12.562745098039217,115.6078431372549,112.69574937700229,87.69574937700229,1294914.7325207721,828110.1952037037,647457.3662603861,72.46884905660356,7
KOTO,2025-11-26 06:00:00+00:00,12,50,12.893999999999998,115.008,103.53907537914536,78.53907537914536,931945.3688909507,589021.4271632588,465972.68444547534,71.25407764828611,5
KOTO,2025-11-26 06:00:00+00:00,24,51,12.843137254901963,113.9803921568627,140.6803857945281,115.68038579452809,3018049.898967546,1918971.2651051953,1509024.949483773,75.02116865903211,9
KOTO,2025-11-26 06:00:00+00:00,48,51,12.65294117647059,112.97843137254903,186.92289049774888,161.92289049774888,7092021.957852005,4438001.618883628,3546010.9789260025,77.4395990103178,16
KOTO,2025-11-26 06:00:00+00:00,72,51,13.323529411764703,112.10196078431372,223.6827094149663,198.6827094149663,11428722.949252326,7020741.339039531,5714361.474626163,78.64404428206255,23
KOTO,2025-11-26 06:00:00+00:00,96,51,13.94313725490196,111.49019607843135,315.8826986178898,290.8826986178898,12666813.490549913,7762094.947292447,6333406.745274956,78.92754697158144,48
KOTO,2025-11-26 12:00:00+00:00,6,51,12.980392156862743,114.91764705882352,98.86440359234415,73.86440359234415,896532.7279689589,565750.2631288072,448266.36398447945,71.10822273344253,4
KOTO,2025-11-26 12:00:00+00:00,12,51,13.166666666666666,114.18823529411766,89.16451695064086,64.16451695064086,1353344.9131287418,853172.968398991,676672.4565643709,72.3794824694662,4
KOTO,2025-11-26 12:00:00+00:00,24,51,12.654901960784313,113.34901960784312,108.09324865312999,83.09324865312999,3257758.383014814,2077766.2568911961,1628879.191507407,75.30897353703112,6
KOTO,2025-11-26 12:00:00+00:00,48,51,12.535294117647059,112.42549019607841,187.65204544671906,162.65204544671906,6246027.104653465,3949633.743522867,3123013.5523267323,77.20688489887667,16
KOTO,2025-11-26 12:00:00+00:00,72,50,13.502,111.964,251.17386210367377,226.17386210367377,11876505.347370757,7286605.442852213,5938252.673685378,78.74475495560804,29
KOTO,2025-11-26 12:00:00+00:00,96,51,14.049019607843137,111.38627450980391,322.6599093555607,297.6599093555607,12758879.277354885,7816316.057105456,6379439.638677442,78.94587552598166,50
KOTO,2025-11-26 18:00:00+00:00,6,51,13.080392156862743,114.2823529411765,100.98399250966526,75.98399250966526,1353344.9131287418,853172.968398991,676672.4565643709,72.3794824694662,4
KOTO,2025-11-26 18:00:00+00:00,12,51,12.764705882352938,113.72745098039216,114.81390285768241,89.81390285768241,2841230.9209065707,1808836.2082567972,1420615.4604532854,74.85266901654781,7
KOTO,2025-11-26 18:00:00+00:00,24,51,12.298039215686275,113.16470588235295,147.73307059912463,122.73307059912464,3555784.578768391,2274754.3940568874,1777892.2893841956,75.63110720597105,9
KOTO,2025-11-26 18:00:00+00:00,48,51,12.692156862745096,112.33137254901962,197.8797828097028,172.8797828097028,9374450.437654078,5818503.889273897,4687225.218827039,78.18410314421548,19
KOTO,2025-11-26 18:00:00+00:00,72,51,13.8078431372549,112.06470588235292,254.2110149858133,229.2110149858133,11905012.95189758,7294846.160427104,5952506.47594879,78.73282329927291,32
KOTO,2025-11-26 18:00:00+00:00,96,51,14.045098039215686,111.56862745098037,368.89742932548376,343.89742932548376,13162084.882387012,8072152.589984711,6581042.441193506,79.05986665389518,62
KOTO,2025-11-27 00:00:00+00:00,6,51,12.849019607843138,113.79803921568626,100.03272912333068,75.03272912333068,1975892.217712026,1249546.1442638645,987946.108856013,73.61155732597676,5
KOTO,2025-11-27 00:00:00+00:00,12,51,12.539215686274508,113.85490196078432,102.03145686218153,77.03145686218153,2395647.5388964675,1535120.7021648765,1197823.7694482338,74.42353232177645,5
KOTO,2025-11-27 00:00:00+00:00,24,51,12.384313725490198,113.34509803921571,113.41898585476972,88.41898585476972,3249979.025863179,2083475.3574036653,1624989.5129315895,75.38358510021929,6
KOTO,2025-11-27 00:00:00+00:00,48,51,13.192156862745097,112.86862745098038,173.61991331714617,148.61991331714617,8465126.748871312,5233028.22591394,4232563.374435656,77.8029960959272,14
KOTO,2025-11-27 00:00:00+00:00,72,51,14.105882352941174,112.54901960784314,215.2672157401724,190.2672157401724,9518725.018143838,5778292.554330933,4759362.509071919,77.89103125290382,21
KOTO,2025-11-27 00:00:00+00:00,96,50,13.924,112.024,283.8479906310467,258.8479906310467,12284314.11380536,7523884.826433634,6142157.05690268,78.82395648312432,35
KOTO,2025-11-27 06:00:00+00:00,6,51,12.454901960784314,113.94901960784313,98.52935047000207,73.52935047000207,2395647.5388964675,1535120.7021648765,1197823.7694482338,74.42353232177645,5
KOTO,2025-11-27 06:00:00+00:00,12,51,12.284313725490193,113.76862745098042,117.49313316638819,92.49313316638819,1994209.6015226098,1280679.7128541095,997104.8007613049,73.8854751528126,5
KOTO,2025-11-27 06:00:00+00:00,24,51,12.484313725490194,113.24117647058821,129.86398644889107,104.86398644889107,3502474.847479184,2238579.9335392113,1751237.423739592,75.56912280790965,7
KOTO,2025-11-27 06:00:00+00:00,48,50,13.431999999999999,112.66599999999998,176.692350201925,151.692350201925,8686701.042827321,5359642.108174517,4343350.521413661,77.85392382285127,15
KOTO,2025-11-27 06:00:00+00:00,72,50,14.218,112.50800000000001,230.59199146606318,205.59199146606318,10100725.455443649,6148278.546614384,5050362.727721824,78.11778668307083,22
KOTO,2025-11-27 06:00:00+00:00,96,50,13.924000000000001,111.73800000000001,323.0093822020635,298.0093822020635,12571132.205080228,7705204.104609063,6285566.102540114,78.90731571034631,46
KOTO,2025-11-27 12:00:00+00:00,6,51,12.258823529411766,113.32745098039216,102.60775882127601,77.60775882127601,2203513.4250649884,1418222.2254676728,1101756.7125324942,74.23285283985636,5
KOTO,2025-11-27 12:00:00+00:00,12,51,12.158823529411766,113.14117647058825,101.44038923566661,76.44038923566661,2667978.5885633687,1713489.3651202144,1333989.2942816843,74.7961637959461,5
KOTO,2025-11-27 12:00:00+00:00,24,51,12.494117647058824,112.73725490196077,129.54482602554492,104.54482602554494,4106207.2901141467,2603694.0151644875,2053103.6450570733,75.9397163746859,8
KOTO,2025-11-27 12:00:00+00:00,48,51,13.56862745098039,112.23725490196077,161.96759537051975,136.96759537051975,8693277.18646424,5317767.726781914,4346638.59323212,77.72419859833684,13
KOTO,2025-11-27 12:00:00+00:00,72,51,14.080392156862743,111.93725490196077,220.14243974680986,195.14243974680986,9983593.469311558,6066786.825378044,4991796.734655779,78.0558096581278,22
KOTO,2025-11-27 12:00:00+00:00,96,50,13.515999999999998,110.64400000000002,323.43905506804754,298.43905506804754,11503658.880924627,7025074.614708152,5751829.440462314,78.57384327310378,47
KOTO,2025-11-27 18:00:00+00:00,6,51,12.219607843137256,113.07058823529411,93.43898288951672,68.43898288951672,2528377.599696359,1621751.5724361795,1264188.7998481796,74.60764862280573,4
KOTO,2025-11-27 18:00:00+00:00,12,51,12.396078431372548,112.8450980392157,98.61118853128924,73.61118853128924,2528377.599696359,1621751.5724361795,1264188.7998481796,74.60764862280573,4
KOTO,2025-11-27 18:00:00+00:00,24,51,12.807843137254903,112.27254901960784,101.2845596976503,76.2845596976503,3535551.640671314,2213798.7664015978,1767775.820335657,75.27378073681093,5
KOTO,2025-11-27 18:00:00+00:00,48,51,14.064705882352943,111.78039215686273,137.99034136829732,112.99034136829731,6417622.588144246,3838464.868950571,3208811.294072123,76.4358254912147,9
KOTO,2025-11-27 18:00:00+00:00,72,51,14.374509803921567,111.3392156862745,234.28661621138758,209.28661621138758,9816124.153874973,5945764.179145888,4908062.076937486,77.95390407281062,26
KOTO,2025-11-27 18:00:00+00:00,96,50,13.745999999999999,110.43199999999999,404.57243411303233,379.57243411303233,13167837.009202212,8063762.44246655,6583918.504601106,79.03860521462592,74
KOTO,2025-11-28 00:00:00+00:00,6,51,12.2921568627451,112.68627450980392,90.44668529322995,65.44668529322995,2528377.599696359,1621751.5724361795,1264188.7998481796,74.60764862280573,4
KOTO,2025-11-28 00:00:00+00:00,12,51,12.415686274509802,112.63529411764705,99.34339271849782,74.34339271849782,2528377.599696359,1621751.5724361795,1264188.7998481796,74.60764862280573,4
KOTO,2025-11-28 00:00:00+00:00,24,51,13.13137254901961,112.35490196078432,117.4586867359049,92.4586867359049,4352038.407358051,2722196.519093587,2176019.2036790256,75.90671462516806,6
KOTO,2025-11-28 00:00:00+00:00,48,51,14.364705882352942,112.52156862745097,141.10742135154692,116.10742135154693,5525108.841979337,3302062.4917532657,2762554.4209896685,75.95620766813614,9
KOTO,2025-11-28 00:00:00+00:00,72,51,14.47843137254902,112.62549019607843,222.30083883865595,197.30083883865595,9521554.972493473,5779849.0292232325,4760777.486246737,77.89153632441794,22
KOTO,2025-11-28 00:00:00+00:00,96,50,14.062000000000001,111.84800000000001,346.51479166933245,321.51479166933245,13448866.45355331,8259003.7494989745,6724433.226776655,79.14761903038982,56
KOTO,2025-11-28 06:00:00+00:00,6,51,12.390196078431375,112.5921568627451,94.99058916079022,69.99058916079022,2528377.599696359,1621751.5724361795,1264188.7998481796,74.60764862280573,4
KOTO,2025-11-28 06:00:00+00:00,12,51,12.715686274509803,112.41764705882353,92.63656529597343,67.63656529597343,3339907.010812187,2110946.5096924575,1669953.5054060936,75.24298093868379,5
KOTO,2025-11-28 06:00:00+00:00,24,50,13.44,112.186,102.83483215985896,77.83483215985896,5758363.920509832,3515877.1310188663,2879181.960254916,76.40848194279921,6
KOTO,2025-11-28 06:00:00+00:00,48,49,14.477551020408166,112.45714285714286,155.45446677568557,130.45446677568557,5550185.778581946,3315854.806884701,2775092.889290973,75.96497714343027,10
KOTO,2025-11-28 06:00:00+00:00,72,48,14.639583333333334,112.36666666666667,291.27277535633783,266.27277535633783,11082386.002283659,6745716.180537069,5541193.001141829,78.40741323096194,39
KOTO,2025-11-28 06:00:00+00:00,96,41,14.295121951219516,111.49268292682926,466.16087936929176,441.16087936929176,14314604.290188171,8789795.324556585,7157302.1450940855,79.34106892340733,93
KOTO,2025-11-28 12:00:00+00:00,6,51,12.678431372549017,112.5156862745098,81.83917384949373,56.839173849493726,2099889.4747976637,1340173.6617884655,1049944.7373988319,73.94714980590528,3
KOTO,2025-11-28 12:00:00+00:00,12,51,12.980392156862743,112.4921568627451,80.06761119720102,55.067611197201025,1864252.9337094282,1167608.2078671814,932126.4668547141,73.2777675740804,2
KOTO,2025-11-28 12:00:00+00:00,24,51,13.79411764705882,112.47450980392158,106.29450242571254,81.29450242571254,4685378.635115293,2822216.6592595265,2342689.3175576464,75.55850428206406,6
KOTO,2025-11-28 12:00:00+00:00,48,51,14.507843137254904,112.59411764705881,164.53905730849533,139.53905730849533,5660452.788066918,3379263.9481405527,2830226.394033459,76.01555424253613,13
KOTO,2025-11-28 12:00:00+00:00,72,50,14.142000000000003,111.89399999999998,246.72569292810758,221.72569292810758,10595755.611972237,6446948.489275447,5297877.8059861185,78.26104594959,28
KOTO,2025-11-28 12:00:00+00:00,96,43,13.944186046511629,110.70232558139534,336.64676953922896,311.64676953922896,11571710.336347401,7059791.211303531,5785855.168173701,78.57749518884332,52
KOTO,2025-11-28 18:00:00+00:00,6,51,13.035294117647059,112.45294117647057,76.92332038340271,51.92332038340272,1864252.9337094282,1167608.2078671814,932126.4668547141,73.2777675740804,2
KOTO,2025-11-28 18:00:00+00:00,12,51,13.519607843137255,112.21176470588235,86.82633361555324,61.82633361555323,1822139.3723054673,1119314.1858447872,911069.6861527336,72.90565034718078,2
KOTO,2025-11-28 18:00:00+00:00,24,51,14.137254901960784,111.97254901960783,106.69311880851855,81.69311880851855,5397355.024677197,3227130.7788823554,2698677.5123385987,75.8896786002196,6
KOTO,2025-11-28 18:00:00+00:00,48,50,14.47,112.19999999999999,141.1582887922122,116.15828879221222,5830774.554567504,3477867.9680387652,2915387.277283752,76.09500371936913,9
KOTO,2025-11-28 18:00:00+00:00,72,51,14.3,111.57647058823528,258.88467861923436,233.88467861923434,10753482.691931145,6539600.42823246,5376741.345965573,78.29951112135079,31
KOTO,2025-11-28 18:00:00+00:00,96,40,14.39,110.69500000000001,382.2600293388293,357.2600293388293,12095173.963799246,7367697.265940161,6047586.981899623,78.69208002264519,66
KOTO,2025-11-29 00:00:00+00:00,6,51,13.147058823529411,112.09803921568627,90.0159971618756,65.0159971618756,3290835.1762069436,2052985.0897535826,1645417.5881034718,74.99201977521217,4
KOTO,2025-11-29 00:00:00+00:00,12,51,13.362745098039213,112.21960784313725,88.37938814094473,63.37938814094473,3290835.1762069436,2052985.0897535826,1645417.5881034718,74.99201977521217,4
KOTO,2025-11-29 00:00:00+00:00,24,51,14.06078431372549,112.48039215686275,96.10891145781657,71.10891145781657,3428530.774105058,2050152.9732103823,1714265.387052529,74.47309271143835,4
KOTO,2025-11-29 00:00:00+00:00,48,51,14.298039215686277,112.53333333333333,176.03651300826473,151.03651300826473,7229667.28214729,4355950.179990495,3614833.641073645,76.91808567079714,14
KOTO,2025-11-29 00:00:00+00:00,72,49,14.100000000000001,111.6795918367347,229.0583901443087,204.0583901443087,10207084.709305909,6208863.399374451,5103542.354652954,78.14034204748683,23
KOTO,2025-11-29 00:00:00+00:00,96,37,13.397297297297296,110.62702702702701,324.7940846647719,299.7940846647719,11908652.939311313,7296371.588929901,5954326.469655656,78.73229863671615,49
KOTO,2025-11-29 06:00:00+00:00,6,51,13.445098039215685,112.05490196078432,87.41542544235416,62.41542544235416,2244369.575408753,1387731.9578175903,1122184.7877043765,73.65772503557663,3
KOTO,2025-11-29 06:00:00+00:00,12,51,13.621568627450982,112.05294117647058,90.06878792953273,65.06878792953273,4289668.116608355,2582206.227110071,2144834.0583041776,75.27311155407756,4
KOTO,2025-11-29 06:00:00+00:00,24,51,14.113725490196078,112.25686274509805,105.75926807924922,80.75926807924922,4511242.410564364,2708820.109370648,2255621.205282182,75.39300772676451,5
KOTO,2025-11-29 06:00:00+00:00,48,51,14.056862745098039,111.7372549019608,179.56300434345383,154.56300434345383,8957520.632923108,5430116.992066688,4478760.316461554,77.68020268865412,16
KOTO,2025-11-29 06:00:00+00:00,72,45,13.662222222222224,110.80666666666664,309.8072703972092,284.8072703972092,11466247.8688238,6998749.728814853,5733123.9344119,78.55607933840321,44
KOTO,2025-11-29 06:00:00+00:00,96,37,12.329729729729726,109.32162162162163,392.43051588117663,367.43051588117663,8994876.499420838,5528806.403225722,4497438.249710419,77.90456154259641,71
KOTO,2025-11-29 12:00:00+00:00,6,51,13.619607843137254,112.06666666666665,75.4810042008908,50.48100420089079,1822139.3723054673,1119314.1858447872,911069.6861527336,72.90565034718078,2
KOTO,2025-11-29 12:00:00+00:00,12,51,13.939215686274512,112.30196078431372,71.90550943116384,46.905509431163836,3285316.077214126,1965247.1171964726,1642658.038607063,74.34532252395599,3
